Src_NodeID,Dest_NodeID,Weight,B1,B2,B3,B4
203,285,42.36,0,0,0,1
85,428,85.82,0,1,1,1
232,214,44.49,1,1,0,0
746,937,2.55,1,1,1,0
201,139,83.96,1,1,0,1
317,295,54.21,0,1,0,0
711,596,9.15,1,1,1,0
414,817,32.64,1,1,1,0
324,464,60.43,1,1,1,0
635,920,3.22,1,0,0,0
72,683,32.65,1,0,1,0
442,469,78.27,0,1,0,0
231,581,98.51,1,1,0,1
808,109,51.97,0,1,1,0
640,372,37.01,0,1,1,1
686,834,90.26,1,1,0,1
505,732,26.81,0,0,0,1
217,362,84.69,0,0,1,0
666,731,60.31,0,1,0,0
43,371,40.25,1,1,0,0
979,949,35.44,1,0,0,0
69,688,63.99,0,0,0,0
22,979,98.76,1,1,0,0
839,447,11.2,0,1,1,1
110,959,76.61,1,1,0,1
617,916,75.28,1,0,1,0
120,582,26.72,0,0,0,0
353,687,21.97,0,0,1,1
49,0,74.55,0,1,0,1
81,642,3.83,1,1,1,1
282,577,21.6,1,1,0,0
169,767,3.68,0,0,0,1
513,986,1.12,1,1,1,0
250,505,41.25,0,1,1,1
649,946,29.93,0,1,0,0
174,560,19.94,1,0,1,0
686,70,94.71,1,0,1,0
545,169,14.8,0,0,0,0
933,462,55.15,0,1,0,0
443,701,49.12,1,1,1,0
444,237,29.76,1,0,0,0
423,439,75.48,0,1,0,0
137,959,77.37,1,1,1,1
96,634,80.1,0,1,0,1
923,929,84.47,1,1,0,1
141,110,57.14,0,0,0,0
441,44,2.82,0,1,1,1
984,733,94.62,0,1,1,1
493,273,46.24,0,0,0,1
710,71,7.58,1,1,0,0
197,636,69.44,0,0,0,1
135,833,94.87,1,1,1,0
58,832,65.98,0,1,0,0
946,834,33.63,0,0,1,1
62,847,88.88,1,0,0,0
234,841,1.72,0,0,1,0
722,984,75.59,1,1,1,1
258,301,71.48,0,0,0,0
598,623,1.23,0,0,0,0
42,490,21.58,0,0,1,1
191,333,31.07,1,1,1,1
700,98,70.59,0,0,1,1
888,243,73.02,1,1,1,0
918,565,65.32,1,0,0,0
666,735,85.64,0,0,1,1
399,118,53.81,0,1,1,0
107,557,60.86,1,1,1,1
371,690,42.63,0,1,0,0
212,600,76.88,1,1,1,1
135,56,45.94,0,0,0,1
71,623,33.44,0,1,0,1
24,366,88.63,1,0,0,0
261,908,32.95,1,0,0,1
40,780,47.17,0,1,0,0
651,896,76.79,1,1,1,1
783,471,94.9,0,0,0,0
963,17,25.32,1,0,0,1
242,291,8.51,0,1,1,1
792,336,49.25,0,0,1,1
106,962,64.8,0,0,0,0
745,536,3.03,0,0,1,1
384,594,26.49,0,1,1,1
494,126,83.23,0,0,1,0
572,753,35.71,1,0,1,0
115,594,71.22,1,0,1,0
965,593,82.4,0,1,0,1
337,803,15.25,1,1,0,0
945,287,54.99,1,0,0,1
865,263,47.2,1,0,0,1
993,45,32.93,1,1,0,1
122,585,24.49,1,1,1,0
905,0,8.92,0,1,1,1
332,930,7.48,0,1,0,0
534,1,90.74,0,1,0,0
912,290,11.71,0,1,1,1
357,19,32.7,1,0,1,1
279,120,75.68,1,0,0,1
325,342,13.04,1,1,0,1
797,86,11.78,1,1,0,1
46,800,49.97,1,0,0,1
838,509,48.68,0,1,1,1
987,159,21.06,1,0,1,1
50,369,6.14,0,1,1,1
531,68,49.73,1,0,0,1
650,765,39.96,1,1,1,1
528,214,34.74,0,0,1,0
378,101,55.07,0,1,1,0
498,975,62.54,0,0,1,1
184,777,7.02,0,0,0,1
959,523,85.99,0,0,0,0
446,460,40.79,0,0,0,0
512,212,26.49,0,1,0,1
80,793,52.23,0,1,1,1
701,493,73.0,1,1,0,1
687,840,74.46,1,0,1,0
637,881,52.51,1,0,1,1
813,883,84.59,0,0,0,0
343,367,50.83,0,0,1,1
792,996,99.92,0,0,0,0
973,935,77.01,0,0,0,1
129,51,78.6,1,1,0,0
134,154,70.4,1,1,0,0
36,913,2.91,0,1,1,1
484,352,9.36,0,0,0,1
18,757,43.45,0,0,1,1
833,57,44.44,0,0,1,1
582,805,6.37,0,0,1,1
407,92,91.73,0,1,0,0
420,160,97.17,0,0,1,1
834,963,68.86,0,0,1,0
121,557,41.67,0,0,0,0
998,930,22.78,0,1,0,0
830,309,22.22,1,0,0,0
52,888,54.57,1,0,1,1
506,580,71.34,1,0,1,0
885,160,93.43,0,1,0,1
867,51,62.05,1,0,0,1
596,387,34.76,0,0,1,1
876,225,69.47,1,0,0,1
121,525,53.72,0,1,1,0
129,641,60.98,1,0,0,1
860,762,68.1,1,1,1,0
518,750,68.11,0,1,1,0
303,394,76.89,1,0,1,0
747,509,54.27,1,1,1,0
161,105,51.64,0,0,1,0
519,407,65.24,0,1,1,0
288,727,37.53,1,0,0,0
80,643,79.75,1,0,0,0
125,395,11.93,0,0,0,0
644,754,28.01,1,1,1,1
525,725,7.18,1,1,1,1
828,579,41.89,0,1,0,1
789,999,40.92,1,0,1,0
624,368,28.64,1,1,0,0
4,54,57.93,0,0,1,0
789,341,85.12,1,0,0,0
145,528,27.46,0,0,1,1
397,412,54.94,1,1,0,1
737,475,61.21,1,1,1,0
466,753,45.55,0,0,0,0
956,822,84.07,1,1,0,1
525,26,24.82,1,0,1,0
921,750,6.12,1,1,1,0
274,647,95.86,0,0,0,0
543,183,46.61,1,1,0,1
728,436,45.59,1,1,0,0
231,461,82.19,1,1,1,0
367,680,74.42,0,1,0,1
536,598,63.92,0,1,0,0
200,334,44.82,0,0,0,0
324,811,92.1,1,0,0,1
939,907,71.44,0,0,0,0
384,365,38.97,1,0,1,0
82,671,71.82,1,1,0,0
256,17,88.82,1,0,0,1
273,578,84.92,0,0,1,1
694,615,63.44,0,0,1,1
695,996,52.19,1,0,1,0
612,51,30.39,1,0,1,0
458,727,87.33,0,1,1,0
548,521,25.01,1,0,0,0
989,375,13.87,1,0,0,1
264,995,47.59,0,0,1,0
232,228,84.97,1,1,0,0
186,191,5.31,1,1,0,0
797,565,27.49,1,1,1,0
721,206,19.33,0,0,0,0
243,931,40.3,1,1,1,0
175,72,17.71,0,0,0,1
22,274,62.96,1,0,0,0
545,522,32.71,1,1,1,0
267,394,46.93,1,0,0,0
256,568,57.39,1,0,0,1
600,523,38.39,0,1,0,1
975,897,98.68,0,0,1,0
791,904,85.21,1,1,1,0
262,704,94.48,0,0,0,1
271,709,86.55,0,1,0,0
35,266,62.61,0,0,0,0
663,134,34.68,0,0,1,0
288,371,94.36,0,1,0,0
287,747,86.04,1,0,0,1
986,673,24.77,0,1,1,1
963,801,2.31,1,1,1,1
780,11,17.16,0,0,1,1
656,984,52.55,1,1,0,1
649,35,7.51,0,0,0,1
875,921,72.78,0,0,0,0
111,844,53.79,1,0,0,1
94,351,81.31,1,1,0,0
894,926,40.82,0,1,0,1
359,197,39.37,1,0,1,1
530,480,47.92,1,1,0,0
89,166,68.47,1,0,1,1
656,844,86.84,1,0,0,1
213,418,9.25,0,0,1,1
456,442,84.82,0,1,1,0
421,552,67.2,0,1,0,0
352,304,13.82,0,1,1,1
953,318,58.41,1,1,0,0
587,132,85.36,0,0,0,1
360,649,10.4,1,1,1,0
94,567,54.21,0,0,0,1
591,366,75.62,1,1,0,0
383,440,32.82,0,0,0,0
950,582,20.87,0,0,0,1
839,800,33.9,0,0,0,0
249,75,76.49,0,1,0,0
475,811,71.64,0,0,1,1
673,898,16.51,1,0,0,1
651,772,10.79,1,0,1,1
979,992,1.97,1,1,1,1
34,362,30.66,1,0,1,1
375,882,35.2,1,0,1,0
280,317,30.09,0,0,1,1
235,907,54.72,0,1,1,0
178,51,24.73,1,0,0,1
612,61,64.02,1,1,0,0
724,888,66.44,1,0,0,0
742,556,38.08,1,1,1,0
233,302,27.71,0,0,1,1
47,469,55.72,0,1,0,0
465,529,50.2,1,0,1,1
560,622,74.78,0,1,1,1
682,994,85.4,1,1,0,1
329,74,56.97,1,0,1,0
386,446,44.36,0,0,0,0
158,376,60.02,0,1,0,1
375,606,11.93,1,0,0,1
483,926,62.48,0,0,1,1
448,559,10.09,0,0,1,0
896,177,48.51,0,1,1,0
824,505,28.62,0,0,1,1
473,773,61.15,0,1,0,0
373,492,44.7,1,1,1,0
646,800,97.12,1,1,1,0
502,964,30.47,0,1,1,0
651,559,92.79,1,0,0,1
420,939,53.02,0,1,1,1
58,153,97.79,0,0,1,1
15,486,40.99,1,1,1,1
346,733,61.48,1,0,0,1
424,27,41.44,0,0,1,1
150,816,51.44,1,0,1,0
728,75,58.55,0,0,0,0
934,945,63.05,1,0,0,1
325,448,51.94,1,0,0,0
169,723,54.18,0,0,1,0
511,758,50.94,0,0,0,0
344,902,40.17,0,0,1,0
86,640,24.86,0,0,1,1
108,848,76.05,1,1,0,1
698,231,84.91,0,0,0,0
790,607,74.75,0,0,1,1
975,778,14.41,0,1,0,0
574,266,47.02,1,0,0,1
383,321,56.94,0,1,1,1
524,909,61.06,1,1,0,0
916,232,55.54,1,0,0,0
754,77,80.05,1,1,0,1
448,512,89.32,0,1,0,1
905,735,9.29,1,1,0,1
969,66,59.77,1,0,0,0
82,58,33.64,1,1,0,0
572,296,41.57,1,0,1,1
514,224,42.11,0,1,1,1
604,562,28.24,1,0,0,1
833,804,73.29,1,0,0,1
505,187,47.89,0,1,1,1
203,504,82.53,1,0,0,1
257,88,33.06,1,1,1,0
670,693,37.75,0,0,0,0
213,257,48.95,0,0,0,0
307,542,36.34,1,1,1,1
339,661,13.9,1,1,1,1
455,818,68.84,0,1,0,0
248,611,92.59,0,0,1,0
327,254,35.1,0,1,1,0
265,201,75.15,0,0,0,0
314,803,47.79,0,0,1,1
219,369,31.75,0,0,1,1
381,302,88.05,0,0,0,1
138,355,60.61,1,1,0,0
779,429,29.68,1,0,0,0
750,208,17.22,0,1,1,1
344,705,45.86,0,0,1,1
277,871,14.19,0,1,0,0
428,897,69.47,1,1,1,0
718,592,96.99,0,1,0,0
959,445,91.08,1,1,0,0
597,830,85.07,1,1,1,0
94,216,26.03,0,1,0,0
880,892,43.22,0,1,1,0
946,850,82.55,1,1,1,1
128,885,52.61,0,0,0,0
450,661,13.63,0,1,1,0
71,508,25.27,0,1,1,1
885,295,15.75,1,1,1,1
654,93,97.52,1,0,1,0
408,206,49.49,0,0,1,0
753,740,78.97,1,0,0,0
190,960,12.79,1,1,0,0
775,204,39.96,1,0,0,0
863,482,16.62,1,0,1,0
241,753,11.07,0,0,0,1
867,406,59.35,0,0,1,1
955,544,8.95,1,0,0,0
712,750,26.66,1,1,1,0
886,840,46.29,0,1,1,1
391,846,20.43,1,0,1,1
188,64,27.06,0,1,0,0
687,456,65.5,0,1,1,0
333,856,30.13,1,0,1,1
413,467,57.78,1,0,0,0
981,201,43.5,0,0,1,1
682,12,49.13,0,0,1,0
382,416,34.81,0,0,1,0
711,447,11.75,1,1,1,1
456,386,8.51,0,0,1,1
5,781,99.78,1,1,0,0
105,486,77.54,0,1,1,1
818,607,9.18,0,1,1,0
433,475,32.84,0,0,1,0
624,256,50.91,1,1,1,0
873,725,22.23,1,0,1,1
374,542,24.93,0,0,1,1
559,64,53.11,0,1,1,0
352,827,89.17,1,0,0,1
592,195,17.57,1,1,0,1
830,219,70.42,0,0,1,1
121,489,87.22,0,1,0,1
811,893,98.24,0,0,1,0
385,610,18.5,0,1,0,1
360,586,94.7,0,1,1,0
49,9,10.93,1,1,1,1
945,610,69.92,1,0,1,0
197,368,6.56,1,1,0,0
438,500,9.39,1,1,0,1
422,588,29.72,0,1,1,1
632,84,15.69,1,1,0,0
51,394,10.05,0,1,1,0
563,156,85.83,0,0,0,1
441,865,75.87,0,1,0,1
944,46,82.9,1,1,0,1
43,413,86.26,1,0,1,0
162,538,1.9,0,1,0,0
641,531,9.23,0,1,1,0
957,479,45.61,0,0,1,0
248,685,9.31,1,0,1,1
58,741,54.21,1,1,1,0
455,304,80.18,0,1,0,1
405,361,13.58,1,0,1,1
754,953,85.15,1,0,0,1
344,19,12.75,0,0,1,1
641,629,48.29,0,0,0,1
2,774,61.86,0,0,1,1
271,129,49.34,0,0,0,1
533,150,33.26,0,0,1,1
585,17,71.72,0,0,1,0
861,666,9.8,1,0,0,1
465,600,72.79,0,1,1,1
235,387,11.2,0,1,0,1
827,28,19.27,1,1,0,0
72,389,46.06,0,0,1,1
800,813,37.35,0,1,0,1
821,690,39.64,0,1,0,1
950,572,44.2,1,0,1,1
424,537,32.19,1,0,0,1
237,743,99.79,0,1,0,0
175,139,60.66,1,1,1,0
176,703,49.42,0,1,1,0
603,219,32.48,1,1,1,1
245,565,58.73,1,1,0,0
885,380,27.96,1,1,0,1
345,139,46.08,0,1,1,0
262,328,66.14,0,0,0,1
706,210,91.92,0,1,0,0
645,330,62.49,1,0,1,0
916,617,61.18,0,0,0,0
437,113,22.43,1,1,1,0
638,88,16.92,1,0,0,1
993,806,61.87,0,1,1,0
184,176,18.92,0,0,0,1
689,421,27.86,0,0,0,1
735,334,47.28,0,1,0,1
60,964,64.85,0,0,0,0
598,196,23.5,1,0,0,1
719,985,62.46,1,1,0,1
836,988,5.11,1,0,0,1
809,370,18.12,0,1,0,1
380,390,87.64,1,1,0,0
398,291,16.58,1,1,1,0
653,843,93.37,0,1,0,0
185,512,60.34,1,1,1,1
650,913,78.39,0,1,1,0
465,926,75.71,1,1,0,0
50,166,22.33,0,1,1,1
408,601,35.54,1,0,1,0
463,821,30.61,0,1,0,0
711,723,94.37,1,1,0,1
469,947,77.97,1,0,1,0
259,963,80.16,0,0,1,1
262,85,56.58,1,1,0,0
323,349,20.85,0,0,0,0
978,858,87.3,0,1,0,0
78,31,61.61,1,0,1,1
872,343,79.05,0,0,0,1
484,53,40.75,1,1,0,1
337,400,10.77,1,1,0,1
515,560,45.82,0,1,0,0
38,858,1.37,0,0,1,0
189,970,19.25,0,0,0,0
694,971,34.29,1,0,0,0
509,407,6.31,0,0,0,1
569,353,87.61,0,0,1,1
850,589,34.57,1,1,1,1
688,117,85.94,1,1,1,1
667,611,15.83,1,0,0,0
937,710,8.99,0,0,1,1
861,702,62.63,0,1,1,0
764,590,2.75,1,0,0,0
315,223,56.11,1,1,0,0
793,310,24.38,1,1,1,1
243,555,70.09,1,1,1,0
536,243,64.11,1,0,1,1
399,764,72.94,0,1,1,0
200,632,76.77,1,0,0,1
633,209,5.8,0,0,0,0
362,598,25.92,1,0,0,1
417,202,67.94,0,0,1,1
933,593,35.97,0,0,1,0
127,709,48.57,1,0,1,1
910,518,86.09,1,0,0,0
569,651,83.69,1,1,1,0
363,221,49.53,1,1,1,1
770,610,94.66,0,0,0,0
432,781,73.33,0,0,1,0
460,987,77.35,0,0,1,0
82,11,44.63,1,1,1,1
199,213,91.98,1,0,0,0
440,545,32.17,1,1,1,1
252,907,73.43,0,0,1,0
464,941,1.93,0,0,0,1
617,805,47.0,0,0,1,1
894,355,93.81,0,1,0,0
289,735,62.54,0,1,0,0
242,294,91.26,0,1,1,0
659,603,86.92,0,1,0,0
683,776,67.55,0,1,1,0
736,346,3.09,0,0,1,0
990,628,12.17,0,0,1,1
986,584,3.44,1,1,1,1
312,705,23.41,1,1,0,0
48,405,45.37,0,1,1,0
953,483,81.12,1,0,0,0
871,438,41.18,0,1,0,1
907,866,66.16,1,0,0,1
474,412,20.43,0,1,0,1
128,739,92.33,0,1,0,1
477,898,49.33,1,1,1,0
184,819,89.42,0,0,0,0
148,319,73.57,0,0,1,1
122,670,57.2,1,0,0,1
35,606,39.27,0,1,1,1
723,215,67.49,1,0,0,1
349,558,14.21,1,0,0,0
411,45,4.92,1,0,1,0
496,35,41.83,0,1,0,1
324,501,34.15,0,0,0,0
102,583,34.38,0,1,0,0
513,771,69.71,0,0,1,1
556,525,70.6,1,1,0,0
654,768,14.09,0,1,0,1
979,839,16.99,0,1,1,1
890,845,95.9,0,0,0,1
531,307,88.17,0,1,0,0
395,540,58.46,0,1,0,0
217,465,12.46,0,1,0,0
77,75,26.52,0,0,0,0
233,608,47.0,1,1,0,0
389,480,31.8,1,0,1,1
251,668,42.74,1,0,1,1
531,178,23.89,1,1,0,1
648,693,17.67,0,0,0,0
473,387,58.97,1,1,1,1
943,144,38.07,0,1,0,1
312,294,59.17,0,0,1,1
400,949,48.77,1,0,0,1
51,223,27.14,0,0,0,0
48,442,6.43,0,1,0,1
322,566,68.31,1,0,0,1
207,341,48.42,0,0,1,0
566,28,87.73,0,0,0,1
441,896,65.49,0,0,0,0
938,599,4.59,1,0,1,1
22,633,79.81,1,1,1,1
13,818,85.33,0,0,1,1
55,172,22.78,1,0,1,1
520,317,65.38,0,0,0,1
823,448,7.7,0,0,1,1
177,392,6.08,1,1,0,1
867,549,30.97,0,0,1,1
203,47,99.57,1,0,0,0
913,355,2.26,0,1,0,1
142,455,98.01,0,1,0,1
982,181,19.62,0,0,1,0
113,151,16.14,0,1,0,0
439,757,38.7,1,1,0,0
813,955,68.37,0,0,0,1
13,679,87.03,1,1,0,0
459,109,5.47,1,1,1,0
1,473,89.61,0,1,1,0
362,387,18.56,1,1,0,0
417,438,27.51,1,1,0,1
0,570,88.37,1,1,0,1
177,688,95.26,0,0,1,0
259,936,92.61,1,1,0,0
215,491,52.66,1,1,1,0
518,629,29.8,1,0,0,1
678,825,95.01,1,1,0,1
890,500,10.86,0,1,0,0
402,733,30.01,0,0,1,0
16,140,23.0,1,0,0,1
51,176,7.5,0,0,0,0
77,743,72.14,0,0,1,0
271,413,37.11,1,1,0,0
300,512,73.8,0,0,0,1
640,733,37.79,0,0,0,1
293,80,95.44,0,0,0,0
23,646,55.18,1,1,0,1
999,993,4.33,1,1,1,0
945,895,37.52,1,0,0,0
572,224,4.2,0,1,1,0
194,467,46.31,1,0,1,0
177,609,16.0,1,1,1,0
202,5,3.7,1,0,0,1
628,454,91.83,1,0,0,1
337,598,76.04,0,1,0,0
125,654,78.13,0,1,0,0
245,854,22.95,1,0,0,1
751,440,95.61,1,0,1,1
146,560,78.63,0,1,1,1
749,566,21.12,1,1,0,0
665,776,13.19,0,0,1,0
407,648,73.23,1,1,1,1
588,994,56.92,0,0,1,0
300,973,63.04,0,0,1,0
115,441,11.84,0,0,1,0
165,262,48.99,1,0,1,1
860,901,44.38,0,1,0,1
793,326,34.88,1,1,1,0
740,8,76.08,0,1,0,1
228,121,91.58,1,1,1,1
474,183,15.81,1,0,0,1
261,633,3.56,1,0,1,1
908,204,85.24,1,1,0,0
115,86,35.76,0,1,1,1
765,696,9.43,0,0,0,1
666,56,98.94,0,0,0,0
361,331,31.97,1,0,1,1
901,977,1.42,1,1,1,1
81,75,44.91,0,1,1,0
931,902,4.75,1,1,1,0
784,78,34.06,1,1,0,0
62,365,95.67,0,0,0,0
595,906,42.95,0,0,1,1
62,625,54.51,0,1,0,1
170,604,1.62,1,1,1,0
40,46,90.15,1,1,1,0
706,266,83.45,1,1,1,1
895,430,40.85,1,1,0,1
576,152,62.75,1,1,1,0
29,38,83.59,0,1,0,1
747,240,68.53,0,0,1,0
603,915,56.03,1,0,0,0
294,295,45.75,1,1,0,1
593,827,92.57,1,1,0,0
297,62,82.37,0,1,1,1
350,434,2.11,0,0,1,1
25,217,39.58,1,1,1,1
105,664,72.37,1,0,0,0
893,76,27.48,1,0,0,0
944,22,57.32,1,1,1,1
523,644,47.77,1,0,1,0
189,869,48.02,0,0,0,1
448,822,20.09,1,0,0,0
175,149,53.64,1,1,0,1
686,681,20.3,0,0,1,1
835,391,55.3,1,1,1,1
361,281,17.82,0,0,1,1
445,276,45.8,1,1,1,0
747,286,35.86,0,0,0,1
279,722,80.24,0,0,0,0
161,969,89.94,1,1,1,0
736,991,81.67,0,0,1,0
501,868,7.47,1,0,1,0
955,564,11.21,1,0,1,0
355,674,93.33,1,1,0,0
517,760,70.46,0,0,1,1
475,259,60.42,0,0,0,0
64,211,29.92,1,0,0,1
766,733,90.97,1,1,1,1
784,562,26.92,0,1,0,0
593,655,1.51,1,0,1,0
846,435,53.97,1,1,0,1
961,763,10.03,1,0,1,1
798,586,75.13,0,1,1,0
184,432,79.47,1,1,1,0
705,597,80.88,0,0,1,0
429,657,46.63,0,0,1,1
159,286,71.73,0,0,0,0
616,694,71.89,1,1,0,1
141,486,80.46,0,0,0,0
437,347,99.58,1,0,0,1
152,117,40.28,1,1,0,1
922,196,14.58,0,1,0,1
263,429,9.39,1,1,1,1
3,744,31.96,0,0,1,1
33,891,8.39,1,0,1,1
348,902,1.62,0,1,1,0
767,158,96.9,0,0,0,1
949,886,47.61,1,1,1,0
533,234,54.44,1,1,0,1
926,990,70.97,0,1,1,1
858,534,31.43,1,1,0,1
900,944,69.4,1,0,1,1
757,369,66.49,1,1,0,1
671,77,34.69,0,0,0,1
287,476,16.51,1,0,0,1
986,291,20.92,1,0,0,1
256,713,94.25,1,0,0,0
429,602,12.95,0,1,0,1
613,336,99.08,0,1,0,0
356,293,31.64,0,0,1,1
600,236,44.96,0,1,1,1
731,116,43.83,1,1,0,1
940,349,32.56,0,1,0,0
44,741,79.36,0,1,1,1
514,360,55.85,1,0,0,0
903,951,63.46,0,1,1,0
957,100,45.59,0,1,0,0
228,23,74.02,1,1,0,0
752,404,29.91,1,1,0,0
570,290,42.21,1,1,1,1
730,301,51.68,1,0,0,0
630,163,40.51,1,1,1,1
457,566,47.28,1,0,1,0
641,346,2.58,0,1,1,1
333,544,72.35,1,1,1,1
97,331,13.98,0,0,0,1
80,35,89.22,1,0,0,1
722,983,81.23,1,0,1,0
22,750,50.63,0,0,0,0
303,707,26.85,1,1,1,1
463,474,43.11,1,1,0,0
27,126,84.72,0,1,0,0
185,914,90.45,0,0,1,0
577,505,90.61,0,0,0,0
369,115,4.89,0,1,1,0
758,560,48.55,0,0,1,0
829,510,87.19,1,1,1,0
583,116,22.64,0,0,1,0
537,250,26.45,1,1,0,0
912,804,4.55,0,0,1,1
105,425,87.18,1,1,0,1
289,662,30.03,1,1,0,1
668,837,55.28,1,0,0,0
30,185,90.64,1,1,1,1
608,968,36.8,0,0,0,1
61,80,71.23,0,0,1,1
910,424,19.15,1,1,0,1
868,410,97.5,0,0,0,1
473,373,20.72,1,1,0,1
870,954,8.6,0,0,1,0
416,647,23.99,0,1,1,0
115,231,4.83,1,1,1,1
380,240,50.48,1,0,0,0
258,641,24.41,0,0,0,0
940,13,30.58,0,0,0,1
808,410,4.22,1,1,0,0
991,330,27.53,0,1,1,1
715,908,12.83,1,0,0,0
668,929,47.2,1,0,1,1
781,242,60.42,0,1,0,0
30,415,41.89,1,0,1,0
443,208,43.08,0,0,0,1
540,656,85.87,1,0,1,0
815,313,2.69,1,0,1,0
607,488,26.27,0,1,1,0
454,996,59.47,1,0,0,1
491,235,73.99,1,1,0,0
27,650,35.31,0,0,0,0
912,111,18.48,0,0,0,1
516,713,51.78,1,1,0,0
666,200,8.71,0,1,1,1
98,381,78.85,1,1,1,0
242,159,74.24,0,0,0,1
765,249,25.78,0,1,1,0
931,943,16.01,1,0,1,0
494,960,74.11,1,0,1,1
428,969,90.72,1,1,1,1
520,872,36.05,0,0,1,0
712,758,1.78,1,1,1,1
157,552,63.79,1,1,1,1
603,642,69.02,0,1,1,1
730,244,24.04,0,0,0,0
320,690,30.98,0,0,1,0
532,348,97.97,0,1,1,0
640,702,83.31,1,1,1,0
452,456,20.62,0,1,1,0
601,630,40.54,1,1,0,1
803,533,15.98,1,1,0,1
64,640,94.51,0,0,0,1
343,980,89.77,0,0,0,0
705,510,81.09,0,1,1,0
742,857,85.21,0,0,0,0
423,831,97.95,1,0,0,1
675,768,88.01,0,0,1,0
790,524,26.99,1,1,0,0
215,167,1.9,1,0,1,1
394,785,96.49,0,0,1,1
80,818,66.06,1,0,0,0
371,280,8.58,0,0,0,0
512,219,16.52,1,0,1,0
568,805,86.09,0,0,0,1
607,480,40.51,1,0,1,0
908,705,25.23,1,1,0,0
843,841,5.15,0,0,1,1
323,110,67.81,1,1,1,1
77,351,41.79,1,1,0,0
987,383,96.7,1,0,0,1
933,892,54.55,0,0,0,1
254,832,1.32,1,0,0,0
545,783,95.38,1,1,1,0
708,627,81.06,1,1,1,1
417,301,21.4,0,1,1,1
904,660,12.34,0,0,1,1
660,105,56.56,1,1,0,0
349,106,73.02,1,0,0,1
75,510,69.37,1,0,0,1
869,715,85.89,0,1,1,0
938,469,1.31,1,0,1,0
182,755,41.45,0,0,0,0
574,526,4.91,1,0,0,0
647,87,5.54,0,1,0,1
787,404,25.81,0,0,0,1
655,622,35.14,0,0,0,1
860,580,46.35,1,1,0,0
607,708,98.04,1,1,1,0
253,797,7.15,1,1,1,0
293,743,30.08,1,1,0,1
393,638,19.94,0,1,0,1
448,631,65.6,1,0,0,0
175,720,70.78,0,1,0,1
848,624,44.34,0,0,1,1
360,139,32.47,0,1,0,1
94,700,7.23,1,0,0,1
746,847,13.68,1,1,0,1
426,649,80.54,1,1,0,0
888,256,81.2,0,0,0,1
544,930,84.54,1,0,0,1
200,975,68.0,0,1,1,1
206,572,11.02,1,0,1,0
437,920,30.98,1,0,0,1
971,404,81.76,1,1,0,1
142,505,49.35,0,1,1,0
683,523,15.28,0,0,1,1
156,556,85.07,1,0,1,1
113,465,8.01,0,0,0,0
670,178,62.8,1,1,0,0
398,72,45.09,1,1,0,1
872,907,41.38,1,0,1,1
335,622,73.09,1,1,0,0
823,705,40.72,0,1,1,1
710,372,84.92,0,1,0,1
572,6,87.07,1,0,1,0
671,331,94.46,1,1,0,1
309,304,17.3,0,1,0,0
484,491,46.75,0,1,1,0
782,716,91.16,0,1,1,1
932,8,62.17,0,0,1,1
298,110,33.44,1,0,1,0
695,119,40.22,0,0,1,1
352,413,81.15,1,1,0,1
39,471,13.4,1,0,1,0
911,727,38.26,0,1,0,1
550,240,41.36,1,1,0,1
713,616,66.79,0,1,1,0
981,217,38.19,0,1,0,1
360,621,97.25,0,1,0,1
858,715,12.87,1,1,1,0
869,409,9.65,1,1,0,1
63,772,31.5,0,1,0,0
538,232,44.65,0,1,1,0
915,500,3.25,1,1,0,1
781,721,91.95,0,1,1,1
91,872,1.56,0,0,1,0
286,899,91.54,1,1,1,0
346,722,9.13,0,0,0,0
401,621,22.95,0,1,0,0
156,463,82.26,1,1,0,1
239,646,29.18,1,1,0,1
510,772,27.72,0,1,0,1
838,399,30.85,0,1,1,0
37,18,70.47,0,1,0,1
536,769,20.74,0,0,1,1
912,612,93.95,0,1,0,1
488,156,17.45,1,0,0,1
352,566,79.83,0,1,1,1
706,843,9.65,0,1,0,0
759,795,88.34,1,1,0,0
810,579,64.86,0,1,0,1
191,212,72.31,1,0,1,1
909,677,48.12,0,1,1,0
926,401,30.69,0,1,1,0
460,798,36.06,1,1,0,1
945,494,98.94,0,1,1,0
314,227,57.75,1,1,0,1
311,334,77.73,1,0,0,1
463,629,18.62,0,0,1,1
671,894,30.65,0,0,1,0
928,936,75.83,0,1,1,1
873,459,2.21,0,0,0,1
115,575,93.22,1,1,1,1
51,557,93.43,1,1,1,0
960,275,87.39,1,1,0,1
282,470,25.04,0,0,0,0
918,872,59.8,1,1,1,1
628,682,50.16,1,1,0,0
211,896,40.68,1,0,1,1
267,345,98.08,1,0,1,0
20,519,51.48,1,1,0,1
516,761,53.65,0,0,1,0
240,858,63.19,1,0,1,1
725,518,55.09,0,1,0,0
808,950,26.66,1,1,0,0
0,737,96.52,1,1,1,1
521,559,74.55,1,1,0,1
806,302,11.33,1,0,1,1
589,397,71.33,0,1,1,0
820,694,83.42,1,0,1,0
572,317,68.55,0,1,0,0
446,219,24.24,1,1,0,1
59,541,66.55,0,0,0,0
418,668,14.08,0,0,0,0
347,909,80.68,1,0,0,1
853,900,27.05,1,1,0,0
331,712,53.1,1,1,0,1
248,52,86.51,1,1,1,1
129,516,73.44,1,1,0,1
975,843,89.32,0,1,1,1
